# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 250, i.e. number of multipoles equal to 249
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:aa                     7:aa_reco                8:aa_reio                9:aT                    10:aT_reco               11:aT_reio               12:aE                    13:aE_reco               14:aE_reio               15:TE_rot                16:TB_rot                17:EE_rot                18:BB_rot                19:EB_rot             
  206       7.631002691570e-10       9.088828906540e-14      -1.039569994055e-12       0.000000000000e+00       8.156571131094e-22       7.965707975397e-22       1.908113155564e-23      -7.026968038145e-16      -7.029874019033e-16       2.905980888534e-19       1.657974511549e-18       1.658321971116e-18       7.621366355962e-94       4.608296535283e-13       2.058670609075e-14       9.070726556066e-14       1.810235047416e-16       4.052178070780e-15 
  207       7.642802558179e-10       9.151568079115e-14      -8.523813885573e-13       0.000000000000e+00       8.020716612224e-22       7.836035195123e-22       1.847334521570e-23      -6.976284513985e-16      -6.978901608100e-16       2.617094114862e-19       1.408370095400e-18       1.408165874851e-18      -1.528417499044e-94       4.670809225286e-13       2.086596988512e-14       9.133340770134e-14       1.822730898114e-16       4.080149804202e-15 
  208       7.653778213802e-10       9.228805138110e-14      -6.626433140513e-13       0.000000000000e+00       7.886941575368e-22       7.708223378074e-22       1.788358176255e-23      -6.925028195369e-16      -6.927577461779e-16       2.549266409617e-19       1.159688077931e-18       1.159087046030e-18       2.693989316470e-95       4.737046404196e-13       2.116187213968e-14       9.210423994974e-14       1.838114313578e-16       4.114585298579e-15 
  209       7.663939143406e-10       9.321062988055e-14      -4.704133497022e-13       0.000000000000e+00       7.755188049225e-22       7.582253013014e-22       1.730359329075e-23      -6.873246552730e-16      -6.875921545498e-16       2.674992768012e-19       9.116923351680e-19       9.111404266408e-19      -3.844224199145e-96       4.807122603997e-13       2.147492450474e-14       9.302498093640e-14       1.856489441451e-16       4.155717686509e-15 
  210       7.673270340732e-10       9.428815690091e-14      -2.757570617256e-13       0.000000000000e+00       7.625385755004e-22       7.458101061389e-22       1.673317892464e-23      -6.821137790219e-16      -6.823944098029e-16       2.806307809699e-19       6.646269539744e-19       6.643851845148e-19       3.861356254941e-97       4.881118401643e-13       2.180548694282e-14       9.410036183079e-14       1.877950701167e-16       4.203758324169e-15 
  211       7.681758614362e-10       9.552533692451e-14      -7.876117951291e-14       0.000000000000e+00       7.497500172661e-22       7.335743374764e-22       1.617741637330e-23      -6.768833558737e-16      -6.771652785555e-16       2.819226817323e-19       4.188973345694e-19       4.188803929310e-19       5.053715159608e-98       4.959123553851e-13       2.215396042533e-14       9.533507774525e-14       1.902591792574e-16       4.258916956957e-15 
  212       7.689408876679e-10       9.692736044253e-14       1.205121939932e-13       0.000000000000e+00       7.371586352603e-22       7.215158659317e-22       1.564396331722e-23      -6.716341576849e-16      -6.719066367882e-16       2.724791032466e-19       1.746307823439e-19       1.746791663185e-19      -9.113012309034e-98       5.041236654832e-13       2.252078540353e-14       9.673430883298e-14       1.930516095427e-16       4.321424998563e-15 
  213       7.696235955311e-10       9.849914317296e-14       3.220063924868e-13       0.000000000000e+00       7.247727458785e-22       7.096327621124e-22       1.514077144702e-23      -6.663626995609e-16      -6.666208202977e-16       2.581207368315e-19      -6.819802921685e-20      -6.816137629075e-20       4.217021578819e-98       5.127560866826e-13       2.290642273551e-14       9.830296102128e-14       1.961821516783e-16       4.391501612149e-15 
  214       7.702234675717e-10       1.002451192635e-13       5.256259132490e-13       0.000000000000e+00       7.125930871072e-22       6.979229478646e-22       1.467131795131e-23      -6.610638267281e-16      -6.613088886829e-16       2.450619547724e-19      -3.095209473039e-19      -3.095773014910e-19      -1.487861042352e-98       5.218169752646e-13       2.331120104943e-14       1.000454596262e-13       1.996596372196e-16       4.469344490464e-15 
  215       7.707385926870e-10       1.021702123768e-13       7.312666133774e-13       0.000000000000e+00       7.006113527786e-22       6.863841834791e-22       1.423017143950e-23      -6.557315170121e-16      -6.559712933901e-16       2.397763779594e-19      -5.493020899942e-19      -5.495129131171e-19       3.125697032525e-99       5.313155581582e-13       2.373553254114e-14       1.019667185041e-13       2.034938726960e-16       4.555173150880e-15 
  216       7.711679983266e-10       1.042796520336e-13       9.388798370332e-13       0.000000000000e+00       6.888155673878e-22       6.750143589842e-22       1.380496993848e-23      -6.503650275025e-16      -6.506098016874e-16       2.447741848917e-19      -7.876471332534e-19      -7.879234244046e-19      -1.057121169176e-99       5.412626256761e-13       2.417989924777e-14       1.040719567598e-13       2.076952738187e-16       4.649220747186e-15 
  217       7.715144746456e-10       1.065779904907e-13       1.148421182895e-12       0.000000000000e+00       6.771944928165e-22       6.638115965741e-22       1.338433574616e-23      -6.449709883604e-16      -6.452266955022e-16       2.557071418740e-19      -1.024602796267e-18      -1.024759775159e-18      3.086075308304e-100       5.516656411924e-13       2.464463458165e-14       1.063657175833e-13       2.122729073825e-16       4.751690237929e-15 
  218       7.717776256034e-10       1.090695215079e-13       1.359769809831e-12       0.000000000000e+00       6.657411344048e-22       6.527740396013e-22       1.296435268083e-23      -6.395578156051e-16      -6.398229377493e-16       2.651221442102e-19      -1.260041855247e-18      -1.259966376216e-18     -7.943688398241e-101       5.625322814505e-13       2.513008148697e-14       1.088522861826e-13       2.172353253305e-16       4.862773056790e-15 
  219       7.719541285884e-10       1.117590793799e-13       1.572820948651e-12       0.000000000000e+00       6.544553254723e-22       6.418996544229e-22       1.254870332187e-23      -6.341318416915e-16      -6.343990644392e-16       2.672227477160e-19      -1.493812607300e-18      -1.493492895845e-18      2.012907511701e-101       5.738709222646e-13       2.563661413764e-14       1.115364872237e-13       2.225921561961e-16       4.982684736733e-15 
  220       7.720445031122e-10       1.146516081731e-13       1.787524905266e-12       0.000000000000e+00       6.433414018774e-22       6.311862986134e-22       1.214477704403e-23      -6.286977930129e-16      -6.289568699351e-16       2.590769221882e-19      -1.725807421248e-18      -1.725294315112e-18     -5.608007880331e-102       5.856918008160e-13       2.616468986065e-14       1.144232549259e-13       2.283532471472e-16       5.111645704809e-15 
  221       7.720520785176e-10       1.177515030201e-13       2.003823006396e-12       0.000000000000e+00       6.324035118259e-22       6.206319642195e-22       1.176017855989e-23      -6.232562547790e-16      -6.234984688759e-16       2.422140969526e-19      -1.955894525403e-18      -1.955322245825e-18      1.284785703586e-102       5.980027181001e-13       2.671465715094e-14       1.175169756680e-13       2.345273520326e-16       5.249851914321e-15 
  222       7.719761058905e-10       1.210629566494e-13       2.221599868506e-12       0.000000000000e+00       6.216444821318e-22       6.102348762049e-22       1.140050751605e-23      -6.178012514147e-16      -6.180247540196e-16       2.235026048381e-19      -2.183983724905e-18      -2.183527086434e-18     -3.673549437837e-103       6.108104845894e-13       2.728682025367e-14       1.208218338278e-13       2.411228215692e-16       5.397490294548e-15 
  223       7.718141657731e-10       1.245904901699e-13       2.440734763267e-12       0.000000000000e+00       6.110652058203e-22       5.999932780061e-22       1.106699154297e-23      -6.123276389669e-16      -6.125362923316e-16       2.086533647084e-19      -2.410120396079e-18      -2.409864815085e-18      8.488100096059e-104       6.241231052657e-13       2.788153677650e-14       1.243423415094e-13       2.481486605144e-16       5.554762415331e-15 
  224       7.715662283831e-10       1.283387671420e-13       2.661170484345e-12       0.000000000000e+00       6.006605548115e-22       5.899051998180e-22       1.075460357729e-23      -6.068388199903e-16      -6.070347278079e-16       1.959078176160e-19      -2.634358838723e-18      -2.634293854818e-18     -2.189497084434e-104       6.379490171863e-13       2.849918362922e-14       1.280831529846e-13       2.556141573479e-16       5.721876197597e-15 
  225       7.712352077692e-10       1.323120654765e-13       2.882852876287e-12       0.000000000000e+00       5.904184516104e-22       5.799685844251e-22       1.045341659825e-23      -6.013407212334e-16      -6.015220751703e-16       1.813539368708e-19      -2.856631710304e-18      -2.856769520121e-18      5.669696337150e-105       6.522954429835e-13       2.914008346950e-14       1.320485376441e-13       2.635278324463e-16       5.899022368413e-15 
  226       7.708214209726e-10       1.365143298995e-13       3.105666461638e-12       0.000000000000e+00       5.803270630764e-22       5.701815748155e-22       1.015381219136e-23      -5.958318817276e-16      -5.959992491209e-16       1.673673933447e-19      -3.076863599126e-18      -3.077247281804e-18     -1.519324302875e-105       6.671697461973e-13       2.980456524975e-14       1.362424323569e-13       2.718975425763e-16       6.086376800071e-15 
  227       7.703224623484e-10       1.409496958701e-13       3.329482339907e-12       0.000000000000e+00       5.703821023001e-22       5.605424862941e-22       9.851831533255e-24      -5.903073577846e-16      -5.904667141738e-16       1.593563891448e-19      -3.295091317707e-18      -3.295687171548e-18      3.806056664026e-106       6.825773287721e-13       3.049287029177e-14       1.406689643457e-13       2.807315243915e-16       6.284123868556e-15 
  228       7.697372353532e-10       1.456224833258e-13       3.554222956556e-12       0.000000000000e+00       5.605862180183e-22       5.510495233469e-22       9.550138290543e-24      -5.847670306338e-16      -5.849260130812e-16       1.589824473666e-19      -3.511377279493e-18      -3.512050446293e-18     -8.895799895309e-107       6.985274874713e-13       3.120541391114e-14       1.453324449438e-13       2.900383819727e-16       6.492456174642e-15 
  229       7.690689455221e-10       1.505365774976e-13       3.779845234674e-12       0.000000000000e+00       5.509436431763e-22       5.417007137597e-22       9.254321914702e-24      -5.792136868306e-16      -5.793791381727e-16       1.654513421215e-19      -3.725712223859e-18      -3.726297108902e-18      2.122163168613e-107       7.150263563987e-13       3.194247013753e-14       1.502367516440e-13       2.998258535906e-16       6.711546938102e-15 
  230       7.683188521676e-10       1.556957073581e-13       4.006239486763e-12       0.000000000000e+00       5.414563141948e-22       5.324941456378e-22       8.968659532078e-24      -5.736491308088e-16      -5.738268853161e-16       1.777545072933e-19      -3.938041498177e-18      -3.938391589244e-18     -4.775091284607e-108       7.320789161241e-13       3.270426146861e-14       1.553856059918e-13       3.101013662925e-16       6.941562412039e-15 
  231       7.674843245929e-10       1.611040241471e-13       4.233267973594e-12       0.000000000000e+00       5.321230087839e-22       5.234281417907e-22       8.694898771281e-24      -5.680775286674e-16      -5.682695480892e-16       1.920194217989e-19      -4.148279477571e-18      -4.148304550366e-18      1.600474293443e-108       7.496926515186e-13       3.349112227705e-14       1.607831509590e-13       3.208731881628e-16       7.182687676007e-15 
  232       7.665642777232e-10       1.667654255499e-13       4.460861504752e-12       0.000000000000e+00       5.229406258028e-22       5.145011545035e-22       8.433484574327e-24      -5.625063904879e-16      -5.627086913468e-16       2.023008588399e-19      -4.356289189749e-18      -4.356003154838e-18     -3.650330584287e-109       7.678743229275e-13       3.430335456868e-14       1.664332764676e-13       3.321490822765e-16       7.435096505022e-15 
  233       7.655628131816e-10       1.726829665004e-13       4.688954830343e-12       0.000000000000e+00       5.139059885954e-22       5.057115317726e-22       8.184492790030e-24      -5.569410045089e-16      -5.571465001153e-16       2.054956063935e-19      -4.561938547048e-18      -4.561446001784e-18      8.683928700776e-110       7.866286271573e-13       3.514116816456e-14       1.723390313672e-13       3.439351331894e-16       7.698925100753e-15 
  234       7.644812651367e-10       1.788598701993e-13       4.917426152040e-12       0.000000000000e+00       5.050163207882e-22       4.970574170756e-22       7.947396703063e-24      -5.513824332686e-16      -5.515838693984e-16       2.014361298072e-19      -4.765173032012e-18      -4.764593468566e-18     -1.438082071595e-110       8.059580817472e-13       3.600467553109e-14       1.785036324387e-13       3.562377605964e-16       7.974317166899e-15 
  235       7.633169208879e-10       1.853001989931e-13       5.146136774885e-12       0.000000000000e+00       4.962688109151e-22       4.885368980976e-22       7.721048435788e-24      -5.458308106660e-16      -5.460209435187e-16       1.901328527211e-19      -4.965982488161e-18      -4.965416656089e-18      6.978135324684e-111       8.258717897578e-13       3.689428333053e-14       1.849311339375e-13       3.690650555309e-16       8.261453819762e-15 
  236       7.620688696289e-10       1.920075675405e-13       5.375028519184e-12       0.000000000000e+00       4.876610123215e-22       4.801482412667e-22       7.504578402042e-24      -5.402858174283e-16      -5.404588067984e-16       1.729893700878e-19      -5.164335648107e-18      -5.163891865338e-18     -1.157889846789e-111       8.463760291285e-13       3.781027201812e-14       1.916251433231e-13       3.824242173606e-16       8.560496215872e-15 
  237       7.607404320889e-10       1.989846361497e-13       5.604039650261e-12       0.000000000000e+00       4.791916346765e-22       4.718899052391e-22       7.297956210980e-24      -5.347447149987e-16      -5.348991759899e-16       1.544609912568e-19      -5.360204780313e-18      -5.359993031987e-18      4.006755629874e-112       8.674726109109e-13       3.875272249922e-14       1.985883156050e-13       3.963205446591e-16       8.871562962833e-15 
  238       7.593323981554e-10       2.062343574982e-13       5.833037233193e-12       0.000000000000e+00       4.708600642374e-22       4.637603110513e-22       7.101118636339e-24      -5.292037296159e-16      -5.293431038841e-16       1.393742682271e-19      -5.553625550760e-18      -5.553692009914e-18     -7.083417085730e-113       8.891655826323e-13       3.972181558957e-14       2.058235975798e-13       4.107599183166e-16       9.194785703296e-15 
  239       7.578433472576e-10       2.137601520908e-13       6.061900219525e-12       0.000000000000e+00       4.626647702213e-22       4.557577225223e-22       6.912617603233e-24      -5.236614136738e-16      -5.237912772517e-16       1.298635779256e-19      -5.744673713436e-18      -5.744960206993e-18      2.987426684632e-113       9.114610031648e-13       4.071782195800e-14       2.133344029398e-13       4.257491510014e-16       9.530316937596e-15 
  240       7.562733848097e-10       2.215647742716e-13       6.290565168799e-12       0.000000000000e+00       4.546022409121e-22       4.478804152210e-22       6.729562578308e-24      -5.181193651452e-16      -5.182448657250e-16       1.255005797462e-19      -5.933376711657e-18      -5.933769935959e-18     -7.950008155840e-114       9.343622202903e-13       4.174089116041e-14       2.211234805430e-13       4.412937285799e-16       9.878279465849e-15 
  241       7.546246527411e-10       2.296505887913e-13       6.518947126572e-12       0.000000000000e+00       4.466677888340e-22       4.401268304513e-22       6.549108665285e-24      -5.125802875622e-16      -5.127050703647e-16       1.247828024141e-19      -6.119682807986e-18      -6.120098312111e-18      1.473468509699e-114       9.578722929899e-13       4.279115985109e-14       2.291931904304e-13       4.573983609599e-16       1.023877871848e-14 
  242       7.528980468962e-10       2.380205258162e-13       6.746907972434e-12       0.000000000000e+00       4.388579938208e-22       4.324954574110e-22       6.370067845835e-24      -5.070457419787e-16      -5.071725880534e-16       1.268460747648e-19      -6.303531882513e-18      -6.303925602881e-18     -5.951824864175e-115       9.819941882173e-13       4.386876057317e-14       2.375464569320e-13       4.740688841955e-16       1.061194533450e-14 
  243       7.510925902608e-10       2.466773603748e-13       6.974331174032e-12       0.000000000000e+00       4.311723361572e-22       4.249846694607e-22       6.193396864649e-24      -5.015165227399e-16      -5.016482752895e-16       1.317525495896e-19      -6.484916829998e-18      -6.485226362943e-18      1.476290312421e-115       1.006734036009e-12       4.497396717462e-14       2.461860495494e-13       4.913108253507e-16       1.099790303621e-14 
  244       7.492094491262e-10       2.556227617402e-13       7.201160769731e-12       0.000000000000e+00       4.236118995012e-22       4.175927925395e-22       6.021558819265e-24      -4.959952119241e-16      -4.961336358594e-16       1.384239353505e-19      -6.663832623268e-18      -6.663970258955e-18     -4.698717551781e-116       1.032091682723e-12       4.610677279172e-14       2.551136342311e-13       5.091275091408e-16       1.139672624677e-14 
  245       7.472516850703e-10       2.648585602362e-13       7.427311620741e-12       0.000000000000e+00       4.161768514266e-22       4.103182657376e-22       5.857295779689e-24      -4.904861006902e-16      -4.906298378524e-16       1.437371622168e-19      -6.840201415869e-18      -6.840135674707e-18      1.411013187863e-116       1.058067583177e-12       4.726719774270e-14       2.643310376551e-13       5.275225810473e-16       1.180849656962e-14 
  246       7.452185981496e-10       2.743876498799e-13       7.652637684279e-12       0.000000000000e+00       4.088657018586e-22       4.031596391382e-22       5.702123259839e-24      -4.849912151266e-16      -4.851370555548e-16       1.458404281833e-19      -7.013918088674e-18      -7.013712886795e-18     -2.356812298340e-117       1.084666952406e-12       4.845547499940e-14       2.738411480748e-13       5.465018051260e-16       1.223334303208e-14 
  247       7.431076874004e-10       2.842124403624e-13       7.877014922384e-12       0.000000000000e+00       4.016756768913e-22       3.961154558760e-22       5.555003154378e-24      -4.795093647804e-16      -4.796555532873e-16       1.461885069178e-19      -7.184952633975e-18      -7.184689913539e-18      7.223052108477e-118       1.111893185504e-12       4.967175623146e-14       2.836463703816e-13       5.660699807929e-16       1.267137306822e-14 
  248       7.409199588204e-10       2.943339001523e-13       8.100380317003e-12       0.000000000000e+00       3.946021867754e-22       3.891841932309e-22       5.412175473372e-24      -4.740413445390e-16      -4.741868302628e-16       1.454857237384e-19      -7.353336935591e-18      -7.353045103244e-18     -2.131912419791e-118       1.139744885247e-12       5.091597902040e-14       2.937476711154e-13       5.862290369608e-16       1.312262985638e-14 
  249       7.386601082891e-10       3.047531384673e-13       8.322673070168e-12       0.000000000000e+00       3.876389063370e-22       3.823642802664e-22       5.268819153347e-24      -4.685915156035e-16      -4.687328122638e-16       1.412966602885e-19      -7.519064057521e-18      -7.518757272149e-18      6.241977646570e-119       1.168222471097e-12       5.218816210489e-14       3.041461572844e-13       6.069811828743e-16       1.358716285010e-14 
  250       7.363301755540e-10       3.154723349243e-13       8.543784000754e-12       0.000000000000e+00       3.807805747152e-22       3.756541438025e-22       5.121802938147e-24      -4.631619763142e-16      -4.632943236829e-16       1.323473686921e-19      -7.682073778143e-18      -7.681813749992e-18     -2.504416732371e-119       1.197327973275e-12       5.348839618136e-14       3.148440041646e-13       6.283307597078e-16       1.406506922579e-14 
