# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 250, i.e. number of multipoles equal to 249
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:aa                     7:aa_reco                8:aa_reio                9:aT                    10:aT_reco               11:aT_reio               12:aE                    13:aE_reco               14:aE_reio               15:TE_rot                16:TB_rot                17:EE_rot                18:BB_rot                19:EB_rot             
  145       5.669396913515e-10       1.495680131406e-13      -6.144152539551e-12       0.000000000000e+00       1.997647569134e-17       1.997413884340e-17       2.334970911761e-21      -8.794370008871e-14      -8.795926981555e-14       1.556972683432e-17       1.603307750942e-15       1.603308577587e-15       1.241158217807e-56       4.143151451778e-13      -5.152633543747e-15       1.495448835230e-13       2.312961764492e-17      -1.859816113663e-15 
  146       5.714733810855e-10       1.492017807499e-13      -6.164562766581e-12       0.000000000000e+00       1.969372076564e-17       1.969147943344e-17       2.239617653967e-21      -8.796348110415e-14      -8.797860208777e-14       1.512098362121e-17       1.585967988677e-15       1.585968786740e-15       1.093055909274e-56       4.146430422755e-13      -5.156711438568e-15       1.491787077675e-13       2.307298243938e-17      -1.855262166015e-15 
  147       5.759880611700e-10       1.487720201517e-13      -6.181955019463e-12       0.000000000000e+00       1.941444055373e-17       1.941229106706e-17       2.148555858462e-21      -8.796967403666e-14      -8.798437866946e-14       1.470463279941e-17       1.568263035860e-15       1.568263704687e-15       6.037104883322e-58       4.148721657120e-13      -5.159560933978e-15       1.487490136286e-13       2.300652305339e-17      -1.849918271496e-15 
  148       5.804812451708e-10       1.482795410258e-13      -6.196282085784e-12       0.000000000000e+00       1.913859399213e-17       1.913653123804e-17       2.061571116054e-21      -8.796242070447e-14      -8.797671984526e-14       1.429914079088e-17       1.550199898920e-15       1.550200658366e-15       1.355649433018e-57       4.150055087254e-13      -5.161219255406e-15       1.482566106611e-13       2.293036469813e-17      -1.843794498139e-15 
  149       5.849531811441e-10       1.477251976407e-13      -6.207493540662e-12       0.000000000000e+00       1.886613867962e-17       1.886415902368e-17       1.978461866575e-21      -8.794196318642e-14      -8.795584824285e-14       1.388505643124e-17       1.531786784877e-15       1.531787551592e-15       1.611725006541e-58       4.150459039415e-13      -5.161721630828e-15       1.477023530012e-13       2.284463948008e-17      -1.836901468417e-15 
  150       5.894023885935e-10       1.471100203562e-13      -6.215546206206e-12       0.000000000000e+00       1.859703244929e-17       1.859513349082e-17       1.899044580707e-21      -8.790837578682e-14      -8.792187123847e-14       1.349545164117e-17       1.513031027696e-15       1.513031597350e-15       7.045943800998e-59       4.149973714348e-13      -5.161118055929e-15       1.470872708494e-13       2.274950673695e-17      -1.829251994425e-15 
  151       5.938256988317e-10       1.464351008560e-13      -6.220391050116e-12       0.000000000000e+00       1.833123717834e-17       1.832941438209e-17       1.823159923904e-21      -8.786175352196e-14      -8.787488178818e-14       1.312826621866e-17       1.493939513116e-15       1.493940008265e-15       9.588655136677e-60       4.148631788242e-13      -5.159449168477e-15       1.464124557207e-13       2.264513528979e-17      -1.820859650798e-15 
  152       5.982238775299e-10       1.457016288231e-13      -6.221987175292e-12       0.000000000000e+00       1.806871570774e-17       1.806696382116e-17       1.750636416943e-21      -8.780237634774e-14      -8.781513038061e-14       1.275403286873e-17       1.474520615461e-15       1.474521124786e-15      -1.178906550348e-60       4.146472422900e-13      -5.156763672081e-15       1.456790971140e-13       2.253170911451e-17      -1.811739230749e-15 
  153       6.025957016392e-10       1.449110083759e-13      -6.220300416935e-12       0.000000000000e+00       1.780942845136e-17       1.780774463303e-17       1.681292451454e-21      -8.773039007059e-14      -8.774277359053e-14       1.238351993325e-17       1.454782769610e-15       1.454783180520e-15       1.526791388487e-61       4.143542685727e-13      -5.153120102154e-15       1.448885989305e-13       2.240944534793e-17      -1.801908193908e-15 
  154       6.069373057763e-10       1.440646684785e-13      -6.215287197179e-12       0.000000000000e+00       1.755333600595e-17       1.755171912447e-17       1.614979421230e-21      -8.764584960453e-14      -8.765788563652e-14       1.203603198794e-17       1.434733350872e-15       1.434733613137e-15      -4.017853467730e-62       4.139884669296e-13      -5.148570807158e-15       1.440423899136e-13       2.227856496908e-17      -1.791384308849e-15 
  155       6.112489078112e-10       1.431640321763e-13      -6.206901850763e-12       0.000000000000e+00       1.730040253987e-17       1.729885036137e-17       1.551568562305e-21      -8.754897574849e-14      -8.756067967490e-14       1.170392641533e-17       1.414379987062e-15       1.414380129156e-15       4.079466795553e-62       4.135538419151e-13      -5.143165589766e-15       1.431418928883e-13       2.213928804169e-17      -1.780185270551e-15 
  156       6.155304185609e-10       1.422107159334e-13      -6.195115413478e-12       0.000000000000e+00       1.705059435058e-17       1.704910256883e-17       1.490917244674e-21      -8.743997866518e-14      -8.745135247010e-14       1.137380491910e-17       1.393730859677e-15       1.393730917086e-15       2.414709414552e-63       4.130551278773e-13      -5.136963328734e-15       1.421887240689e-13       2.199186454030e-17      -1.768331179073e-15 
  157       6.197787529834e-10       1.412064838402e-13      -6.179899240408e-12       0.000000000000e+00       1.680387594653e-17       1.680244086716e-17       1.432893844461e-21      -8.731896104565e-14      -8.733001001676e-14       1.104897110610e-17       1.372794102022e-15       1.372794052173e-15       2.284412076080e-64       4.124977991004e-13      -5.130032105040e-15       1.411846472729e-13       2.183656726881e-17      -1.755843970146e-15 
  158       6.239930955913e-10       1.401531509046e-13      -6.161211020626e-12       0.000000000000e+00       1.656021048119e-17       1.655883122236e-17       1.377392500984e-21      -8.718607418970e-14      -8.719682455413e-14       1.075036443349e-17       1.351577843443e-15       1.351577604979e-15      -1.117802557636e-65       4.118863202204e-13      -5.122427443166e-15       1.401314772277e-13       2.167367690514e-17      -1.742746212640e-15 
  159       6.281729990310e-10       1.390526652206e-13      -6.139022723972e-12       0.000000000000e+00       1.631956417468e-17       1.631823997572e-17       1.324296027356e-21      -8.704148435131e-14      -8.705196533986e-14       1.048098854442e-17       1.330090242833e-15       1.330089916969e-15       6.794060631852e-65       4.112265266357e-13      -5.114221915089e-15       1.390311617259e-13       2.150349470802e-17      -1.729062130296e-15 
  160       6.323157977414e-10       1.379070914195e-13      -6.113313316537e-12       0.000000000000e+00       1.608190624041e-17       1.608063396965e-17       1.273472899352e-21      -8.688535924067e-14      -8.689556577365e-14       1.020653298706e-17       1.308339612823e-15       1.308339389102e-15      -9.617006339102e-66       4.105240242523e-13      -5.105485238703e-15       1.378857650795e-13       2.132633995784e-17      -1.714817395944e-15 
  161       6.364209200367e-10       1.367185445438e-13      -6.084048695358e-12       0.000000000000e+00       1.584720450822e-17       1.584598077169e-17       1.224809639514e-21      -8.671792016031e-14      -8.672783359213e-14       9.913431819290e-18       1.286334423563e-15       1.286334189522e-15      -1.065160314452e-66       4.097843239904e-13      -5.096285950610e-15       1.366974020041e-13       2.114253973070e-17      -1.700038309261e-15 
  162       6.404874307175e-10       1.354892242223e-13      -6.051198654390e-12       0.000000000000e+00       1.561542528753e-17       1.561424803495e-17       1.178199299181e-21      -8.653930055205e-14      -8.654893501439e-14       9.634462338380e-18       1.264082694046e-15       1.264082283818e-15       5.860802098621e-67       4.090131057972e-13      -5.086694689518e-15       1.354682717881e-13       2.095243418338e-17      -1.684752221716e-15 
  163       6.445125085107e-10       1.342214476118e-13      -6.014749993174e-12       0.000000000000e+00       1.538653619525e-17       1.538540372865e-17       1.133524031562e-21      -8.634958714251e-14      -8.635896845066e-14       9.381308150690e-18       1.241592279752e-15       1.241591826726e-15      -3.525171879839e-67       4.082167391895e-13      -5.076790669973e-15       1.342006912301e-13       2.075638164752e-17      -1.668987946192e-15 
  164       6.484955401483e-10       1.329176355269e-13      -5.974676400184e-12       0.000000000000e+00       1.516050614731e-17       1.515941703306e-17       1.090689615683e-21      -8.614902864681e-14      -8.615816143938e-14       9.132792572598e-18       1.218871814199e-15       1.218871359834e-15      -2.060829988754e-68       4.074009571684e-13      -5.066645190486e-15       1.328970807705e-13       2.055475648469e-17      -1.652775584513e-15 
  165       6.524370488653e-10       1.315803529031e-13      -5.930956170693e-12       0.000000000000e+00       1.493730494492e-17       1.493625786885e-17       1.049641806980e-21      -8.593784360836e-14      -8.594673658136e-14       8.892972996661e-18       1.195930032073e-15       1.195929394950e-15      -6.403192757130e-70       4.065726439795e-13      -5.056343867033e-15       1.315600049477e-13       2.034795534370e-17      -1.636147030585e-15 
  166       6.563339714346e-10       1.302122549718e-13      -5.883583436018e-12       0.000000000000e+00       1.471690354122e-17       1.471589605454e-17       1.010326937965e-21      -8.571609513433e-14      -8.572477027390e-14       8.675139578335e-18       1.172774853784e-15       1.172774148248e-15       2.578411053323e-69       4.057388378471e-13      -5.045974230545e-15       1.301921185830e-13       2.013638883702e-17      -1.619135301110e-15 
  167       6.601842869944e-10       1.288160011666e-13      -5.832534926473e-12       0.000000000000e+00       1.449927215421e-17       1.449830152338e-17       9.726737907206e-22      -8.548396926733e-14      -8.549242951426e-14       8.460246936160e-18       1.149414283625e-15       1.149413812224e-15      -3.233030836045e-70       4.049057371200e-13      -5.035613366836e-15       1.287960806984e-13       1.992046822692e-17      -1.601773465039e-15 
  168       6.639889467469e-10       1.273943890285e-13      -5.777784429537e-12       0.000000000000e+00       1.428437989776e-17       1.428344483818e-17       9.366084146699e-22      -8.524170825884e-14      -8.524994277204e-14       8.234513203428e-18       1.125857027577e-15       1.125856712852e-15       9.059987024813e-71       4.040802603983e-13      -5.025347319130e-15       1.273746884024e-13       1.970062613298e-17      -1.584096308632e-15 
  169       6.677459590841e-10       1.259504132362e-13      -5.719339801570e-12       0.000000000000e+00       1.407219810378e-17       1.407129742209e-17       9.020418467963e-22      -8.498939856600e-14      -8.499741446605e-14       8.015900045520e-18       1.102111710726e-15       1.102111371425e-15      -7.141955148131e-72       4.032697396250e-13      -5.015267271193e-15       1.259309359105e-13       1.947732566076e-17      -1.566141069474e-15 
  170       6.714523581161e-10       1.244870852594e-13      -5.657194126617e-12       0.000000000000e+00       1.386270000563e-17       1.386183129663e-17       8.688622488346e-22      -8.472721474382e-14      -8.473502730339e-14       7.812559571622e-18       1.078186638736e-15       1.078186457974e-15      -1.727353408821e-72       4.024818954200e-13      -5.005469240576e-15       1.244678342269e-13       1.925103251237e-17      -1.547945193942e-15 
  171       6.751094382000e-10       1.230074431488e-13      -5.591318490656e-12       0.000000000000e+00       1.365585644976e-17       1.365501833651e-17       8.369810188006e-22      -8.445542277827e-14      -8.446303562966e-14       7.612851390219e-18       1.054090142249e-15       1.054090221272e-15      -1.970969989240e-73       4.017232185106e-13      -4.996033949257e-15       1.229884209323e-13       1.902221650050e-17      -1.529546458932e-15 
  172       6.787153374721e-10       1.215147084731e-13      -5.521723880559e-12       0.000000000000e+00       1.345163740887e-17       1.345083037920e-17       8.063649414887e-22      -8.417410769474e-14      -8.418152921851e-14       7.421523773693e-18       1.029830439196e-15       1.029830503848e-15      -5.679989953291e-73       4.010021278942e-13      -4.987066100167e-15       1.214959170973e-13       1.879137581759e-17      -1.510984923313e-15 
  173       6.822663396824e-10       1.200121782271e-13      -5.448409864205e-12       0.000000000000e+00       1.325001682781e-17       1.324924027062e-17       7.770009016532e-22      -8.388339861968e-14      -8.389064679249e-14       7.248172818314e-18       1.005415815040e-15       1.005415796979e-15      -1.499536231961e-73       4.003264980673e-13      -4.978663624539e-15       1.199936192068e-13       1.855902032019e-17      -1.492301583847e-15 
  174       6.857640746433e-10       1.185031998087e-13      -5.371357127051e-12       0.000000000000e+00       1.305097006902e-17       1.305022165241e-17       7.488590468076e-22      -8.358358331911e-14      -8.359065854774e-14       7.075228628798e-18       9.808550262326e-16       9.808551567702e-16       1.025766999741e-74       3.997037993587e-13      -4.970919427179e-15       1.184848741411e-13       1.832566765929e-17      -1.473538064036e-15 
  175       6.892079136964e-10       1.169912836835e-13      -5.290582671970e-12       0.000000000000e+00       1.285446938425e-17       1.285374771592e-17       7.218929252794e-22      -8.327478668292e-14      -8.328167794872e-14       6.891265804346e-18       9.561566230299e-16       9.561568474497e-16      -7.703815579915e-78       3.991423245185e-13      -4.963936640937e-15       1.169731918228e-13       1.809186070315e-17      -1.454738015060e-15 
  176       6.925935758270e-10       1.154800000630e-13      -5.206095499206e-12       0.000000000000e+00       1.266048698375e-17       1.265979150610e-17       6.960328671003e-22      -8.295710148867e-14      -8.296381847539e-14       6.716986719315e-18       9.313283439442e-16       9.313284731668e-16       6.790694200456e-76       3.986506040405e-13      -4.957821355366e-15       1.154621419114e-13       1.785815155932e-17      -1.435945831018e-15 
  177       6.959224804453e-10       1.139728944481e-13      -5.117871697571e-12       0.000000000000e+00       1.246899816030e-17       1.246832714919e-17       6.711808233947e-22      -8.263081297725e-14      -8.263737114750e-14       6.558170253914e-18       9.063781227098e-16       9.063783335571e-16       3.303889408411e-77       3.982361982874e-13      -4.952667594976e-15       1.139552693596e-13       1.762508851402e-17      -1.417205598741e-15 
  178       6.991950632931e-10       1.124736601616e-13      -5.025940530216e-12       0.000000000000e+00       1.227997792178e-17       1.227932950920e-17       6.472523654454e-22      -8.229610219732e-14      -8.230249636038e-14       6.394163061111e-18       8.813147671977e-16       8.813152485213e-16      -2.448045337810e-77       3.979077998346e-13      -4.948583465049e-15       1.124562669189e-13       1.739324271304e-17      -1.398563243161e-15 
  179       7.024060235428e-10       1.109861887376e-13      -4.930330969399e-12       0.000000000000e+00       1.209339926868e-17       1.209277308518e-17       6.242209374296e-22      -8.195303963661e-14      -8.195926600112e-14       6.226364515475e-18       8.561468696071e-16       8.561474384727e-16       8.658698440782e-78       3.976746873896e-13      -4.945684360304e-15       1.109690255216e-13       1.716321595416e-17      -1.380067153892e-15 
  180       7.055554206547e-10       1.095143751475e-13      -4.831017975878e-12       0.000000000000e+00       1.190923620990e-17       1.190863221449e-17       6.020971212668e-22      -8.160186188563e-14      -8.160793235863e-14       6.070473003098e-18       8.308822605775e-16       8.308827481012e-16      -2.546962567676e-78       3.975456498946e-13      -4.944079584488e-15       1.094974395369e-13       1.693561056669e-17      -1.361765763282e-15 
  181       7.086453126516e-10       1.080620304458e-13      -4.728016508470e-12       0.000000000000e+00       1.172746437262e-17       1.172688182391e-17       5.808811881091e-22      -8.124277632396e-14      -8.124869436841e-14       5.918044448909e-18       8.055288476630e-16       8.055292839182e-16       5.003753117434e-79       3.975289591828e-13      -4.943872010320e-15       1.080453194299e-13       1.671101590282e-17      -1.343706460213e-15 
  182       7.116711581070e-10       1.066330947599e-13      -4.621369662613e-12       0.000000000000e+00       1.154805887030e-17       1.154749723454e-17       5.605501382952e-22      -8.087585157906e-14      -8.088161187510e-14       5.760296035869e-18       7.800946578877e-16       7.800949412342e-16      -1.641389720986e-79       3.976331011304e-13      -4.945167172465e-15       1.066166047186e-13       1.649004127488e-17      -1.325938238531e-15 
  183       7.146315361266e-10       1.052317734336e-13      -4.511072508831e-12       0.000000000000e+00       1.137099492557e-17       1.137045387478e-17       5.410583192550e-22      -8.050128493019e-14      -8.050689755688e-14       5.612626690192e-18       7.545874228633e-16       7.545873943770e-16       8.855077228953e-80       3.978679983928e-13      -4.948088474107e-15       1.052155000966e-13       1.627333700908e-17      -1.308513389939e-15 
  184       7.175295234585e-10       1.038622756172e-13      -4.397132597491e-12       0.000000000000e+00       1.119624963647e-17       1.119572789711e-17       5.223295618967e-22      -8.011932425818e-14      -8.012480704834e-14       5.482790158650e-18       7.290153642467e-16       7.290151763913e-16      -2.028519869301e-80       3.982424547962e-13      -4.952745404097e-15       1.038462140632e-13       1.606155402023e-17      -1.291484253474e-15 
  185       7.203620898812e-10       1.025287238702e-13      -4.279611765359e-12       0.000000000000e+00       1.102380026542e-17       1.102329614426e-17       5.042774470585e-22      -7.973007372203e-14      -7.973542953400e-14       5.355811967021e-18       7.033873193139e-16       7.033872424788e-16       2.785723502055e-81       3.987655809508e-13      -4.959251266611e-15       1.025128685404e-13       1.585532983252e-17      -1.274902091451e-15 
  186       7.231256209414e-10       1.012354557015e-13      -4.158524061192e-12       0.000000000000e+00       1.085362190176e-17       1.085313475718e-17       4.868544540888e-22      -7.933367158636e-14      -7.933889648246e-14       5.224896105537e-18       6.777111462805e-16       6.777111587494e-16      -1.141084757349e-81       3.994472451750e-13      -4.967728789066e-15       1.012198003663e-13       1.565533521049e-17      -1.258820838989e-15 
  187       7.258221748137e-10       9.998696815255e-14      -4.033860537158e-12       0.000000000000e+00       1.068568939394e-17       1.068521919437e-17       4.700663328949e-22      -7.893034069867e-14      -7.893544084790e-14       5.100149235182e-18       6.519936305809e-16       6.519935876547e-16       2.191262553693e-82       4.002970932059e-13      -4.978297930750e-15       9.997150588696e-14       1.546226558929e-17      -1.243296414933e-15 
  188       7.284511210525e-10       9.878754298580e-14      -3.905668853258e-12       0.000000000000e+00       1.051998013273e-17       1.051952618299e-17       4.539344319168e-22      -7.852023183260e-14      -7.852521301324e-14       4.981180636907e-18       6.262425521880e-16       6.262425083285e-16      -2.061921184627e-83       4.013244373811e-13      -4.991074504621e-15       9.877226620269e-14       1.527678311267e-17      -1.228382061219e-15 
  189       7.310090393868e-10       9.764147150723e-14      -3.774000403492e-12       0.000000000000e+00       1.035647238758e-17       1.035603376137e-17       4.384605474299e-22      -7.810350209337e-14      -7.810835730283e-14       4.855209457187e-18       6.004668546003e-16       6.004668708631e-16       8.337406615175e-84       4.025376477072e-13      -5.006162604331e-15       9.762637195583e-14       1.509955140024e-17      -1.214131138455e-15 
  190       7.334964883110e-10       9.655347203181e-14      -3.638869021885e-12       0.000000000000e+00       1.019514281700e-17       1.019471921392e-17       4.236207616182e-22      -7.768037238460e-14      -7.768509736729e-14       4.724982690827e-18       5.746744268929e-16       5.746743639027e-16      -1.094219773039e-84       4.039477542197e-13      -5.023699405004e-15       9.653854073170e-14       1.493130010549e-17      -1.200602316927e-15 
  191       7.359136702696e-10       9.552827321373e-14      -3.500297014528e-12       0.000000000000e+00       1.003596793985e-17       1.003555901863e-17       4.093661040237e-22      -7.725098099992e-14      -7.725558724808e-14       4.606248154912e-18       5.488717621504e-16       5.488715635433e-16       1.095618899842e-85       4.055643879868e-13      -5.043804683494e-15       9.551350045325e-14       1.477276048078e-17      -1.187854395487e-15 
  192       7.382576155214e-10       9.457026703022e-14      -3.358338344332e-12       0.000000000000e+00       9.878925778983e-18       9.878530534007e-18       3.956304999680e-22      -7.681543584106e-14      -7.681993449918e-14       4.498658113041e-18       5.230659641042e-16       5.230658190405e-16       3.868561571687e-86       4.073968459283e-13      -5.066594061016e-15       9.455564241851e-14       1.462461171380e-17      -1.175941986545e-15 
  193       7.405280350306e-10       9.368397804231e-14      -3.213027237420e-12       0.000000000000e+00       9.723994349133e-18       9.723611986669e-18       3.823622613398e-22      -7.637396387998e-14      -7.637835293239e-14       4.389052404146e-18       4.972652344085e-16       4.972652272206e-16      -2.639262599741e-86       4.094547943845e-13      -5.092187753088e-15       9.366949048882e-14       1.448755349539e-17      -1.164921351140e-15 
  194       7.427263107048e-10       9.287429388743e-14      -3.064393795359e-12       0.000000000000e+00       9.571150850153e-18       9.570781401251e-18       3.695514309085e-22      -7.592677513459e-14      -7.593105252948e-14       4.277394885348e-18       4.714773470693e-16       4.714772745082e-16       8.557806355714e-87       4.117484518615e-13      -5.120712842243e-15       9.285993154576e-14       1.436234166351e-17      -1.154853265013e-15 
  195       7.448502434725e-10       9.214602136330e-14      -2.912491422959e-12       0.000000000000e+00       9.420373172933e-18       9.420016622721e-18       3.572152179829e-22      -7.547395093468e-14      -7.547812506039e-14       4.174125712307e-18       4.457091464027e-16       4.457088577187e-16      -2.568178487536e-87       4.142880461839e-13      -5.152296526897e-15       9.213177164375e-14       1.424971955487e-17      -1.145797498696e-15 
  196       7.468978341119e-10       9.150380978659e-14      -2.757368283950e-12       0.000000000000e+00       9.271640208820e-18       9.271295805618e-18       3.453624487814e-22      -7.501563498789e-14      -7.501971574040e-14       4.080752510292e-18       4.199675386890e-16       4.199671588718e-16       7.474067103053e-88       4.170824001171e-13      -5.187048531445e-15       9.148965938044e-14       1.415040615287e-17      -1.137811864510e-15 
  197       7.488701799459e-10       9.095249698829e-14      -2.599058186199e-12       0.000000000000e+00       9.124930697873e-18       9.124597536900e-18       3.339808801307e-22      -7.455209600060e-14      -7.455608744425e-14       3.991443652241e-18       3.942599887344e-16       3.942596817618e-16      -2.894169964815e-88       4.201423238552e-13      -5.225103296949e-15       9.093843183870e-14       1.406514959326e-17      -1.130956518876e-15 
  198       7.507677423232e-10       9.049699668383e-14      -2.437607565098e-12       0.000000000000e+00       8.980223190038e-18       8.979900759989e-18       3.230443214832e-22      -7.408349852893e-14      -7.408740346078e-14       3.904931846367e-18       3.685940132619e-16       3.685937958707e-16       2.741526346495e-89       4.234771636487e-13      -5.266577058125e-15       9.048300197408e-14       1.399470974681e-17      -1.125292561802e-15 
  199       7.525867978095e-10       9.014213818194e-14      -2.273090803491e-12       0.000000000000e+00       8.837496536968e-18       8.837184390725e-18       3.125152356407e-22      -7.360988646243e-14      -7.361370909906e-14       3.822636635307e-18       3.429765906332e-16       3.429764778378e-16      -1.088449821918e-89       4.270971762420e-13      -5.311597373057e-15       9.012819834851e-14       1.393983343139e-17      -1.120880043738e-15 
  200       7.543257859529e-10       8.989281882755e-14      -2.105546977690e-12       0.000000000000e+00       8.696729491423e-18       8.696427055862e-18       3.023502167710e-22      -7.313142077809e-14      -7.313516226669e-14       3.741488598380e-18       3.174141630189e-16       3.174142449480e-16       2.579524420206e-90       4.310126568126e-13      -5.360292277799e-15       8.987891754956e-14       1.390127798616e-17      -1.117779861132e-15 
  201       7.559871960888e-10       8.975398529118e-14      -1.935001316665e-12       0.000000000000e+00       8.557900521639e-18       8.557607512534e-18       2.925201714419e-22      -7.264836267211e-14      -7.265201939977e-14       3.656727664628e-18       2.919132539611e-16       2.919135223615e-16      -6.844162517821e-91       4.352332753075e-13      -5.412782032725e-15       8.974010548280e-14       1.387980837815e-17      -1.116053523777e-15 
  202       7.575709787203e-10       8.973046150172e-14      -1.761523559399e-12       0.000000000000e+00       8.420988559047e-18       8.420705029271e-18       2.830230676745e-22      -7.216085067706e-14      -7.216441940590e-14       3.568728846508e-18       2.664808544185e-16       2.664811504593e-16       1.487850641779e-91       4.397687503646e-13      -5.469187503750e-15       8.971658533112e-14       1.387617059328e-17      -1.115761015227e-15 
  203       7.590738700575e-10       8.982711422428e-14      -1.585197433379e-12       0.000000000000e+00       8.285973394622e-18       8.285699196383e-18       2.738696559851e-22      -7.166895929940e-14      -7.167244125747e-14       3.481958068361e-18       2.411238961406e-16       2.411241033562e-16      -4.547335219110e-92       4.446282085682e-13      -5.529622193709e-15       8.981322310704e-14       1.389111724176e-17      -1.116962851683e-15 
  204       7.604958471216e-10       9.004902471639e-14      -1.406066459309e-12       0.000000000000e+00       8.152835054488e-18       8.152569705377e-18       2.650624456264e-22      -7.117289289162e-14      -7.117629244840e-14       3.399556774434e-18       2.158487389926e-16       2.158488746311e-16       2.547150902116e-93       4.498227882264e-13      -5.594224624259e-15       9.003509928229e-14       1.392543410354e-17      -1.119722216472e-15 
  205       7.618391115420e-10       9.040120481783e-14      -1.224164798303e-12       0.000000000000e+00       8.021553186006e-18       8.021296282188e-18       2.565922665547e-22      -7.067287580909e-14      -7.067619841615e-14       3.322607056158e-18       1.906615896531e-16       1.906616914681e-16      -1.843440544465e-93       4.553614565758e-13      -5.663106316509e-15       9.038722492161e-14       1.397989622360e-17      -1.124101429740e-15 
  206       7.631019118201e-10       9.088851005257e-14      -1.039583416740e-12       0.000000000000e+00       7.892107345924e-18       7.891858678856e-18       2.484436948400e-22      -7.016898650985e-14      -7.017223710629e-14       3.250596441046e-18       1.655689640895e-16       1.655690327856e-16       4.862849526063e-94       4.612542111349e-13      -5.736391604676e-15       9.087445479810e-14       1.405525447380e-17      -1.130160867910e-15 
  207       7.642812555799e-10       9.151587669277e-14      -8.524056108798e-13       0.000000000000e+00       7.764477629642e-18       7.764236921592e-18       2.405945847969e-22      -6.966131958733e-14      -6.966449924015e-14       3.179652820454e-18       1.405773924914e-16       1.405774417835e-16      -1.165695540413e-94       4.675111028502e-13      -5.814205487435e-15       9.150172442056e-14       1.415227221313e-17      -1.137961911476e-15 
  208       7.653779477719e-10       9.228833553504e-14      -6.626651897804e-13       0.000000000000e+00       7.638644572214e-18       7.638411429650e-18       2.330176561572e-22      -6.915012330617e-14      -6.915322938026e-14       3.106074090932e-18       1.156930581350e-16       1.156931140057e-16       2.753771231519e-95       4.741415236643e-13      -5.896664767752e-15       9.227406380762e-14       1.427172741811e-17      -1.147567116305e-15 
  209       7.663943424141e-10       9.321082152587e-14      -4.704150619640e-13       0.000000000000e+00       7.514588446828e-18       7.514362569101e-18       2.256918260870e-22      -6.863558887365e-14      -6.863862132611e-14       3.032452461183e-18       9.092186878387e-17       9.092192439721e-17      -3.313949085441e-96       4.811552128607e-13      -5.983890568304e-15       9.319640714262e-14       1.441438324272e-17      -1.159037846405e-15 
  210       7.673277307904e-10       9.428822396913e-14      -2.757605152790e-13       0.000000000000e+00       7.392289183794e-18       7.392070440668e-18       2.186099555028e-22      -6.811774648749e-14      -6.812071061831e-14       2.964130818873e-18       6.626957310335e-17       6.626959195780e-17       1.590814181345e-97       4.885609919634e-13      -6.075992598042e-15       9.427364297335e-14       1.458099578266e-17      -1.172434898240e-15 
  211       7.681754886093e-10       9.552551073741e-14      -7.877673765111e-14       0.000000000000e+00       7.271727207874e-18       7.271515470995e-18       2.117722487154e-22      -6.759671599446e-14      -6.759961786539e-14       2.901870934092e-18       4.174187797704e-17       4.174184086596e-17      -2.224443764492e-97       4.963693188843e-13      -6.173100916870e-15       9.551073840413e-14       1.477233328368e-17      -1.187820045241e-15 
  212       7.689404205236e-10       9.692756034250e-14       1.205112087118e-13       0.000000000000e+00       7.152883842991e-18       7.152678769482e-18       2.051764434101e-22      -6.707277040834e-14      -6.707561284412e-14       2.842435777399e-18       1.734468531528e-17       1.734464281034e-17      -5.337821730084e-98       5.045884093082e-13      -6.275317699215e-15       9.691257119232e-14       1.498915017256e-17      -1.205253949677e-15 
  213       7.696244763921e-10       9.849915768082e-14       3.220095027340e-13       0.000000000000e+00       7.035740471782e-18       7.035541569266e-18       1.988169615641e-22      -6.654607239087e-14      -6.654885370129e-14       2.781310418722e-18      -6.915990550333e-18      -6.915939296233e-18       2.921496795731e-98       5.132278754435e-13      -6.382762487385e-15       9.848392549442e-14       1.523218639912e-17      -1.224796109746e-15 
  214       7.702237553067e-10       1.002451523757e-13       5.255988657688e-13       0.000000000000e+00       6.920277683868e-18       6.920084702185e-18       1.926874183204e-22      -6.601666004295e-14      -6.601937412058e-14       2.714077628267e-18      -3.103453609659e-17      -3.103438846025e-17      -7.447807650500e-99       5.222971993111e-13      -6.495553204604e-15       1.002296501838e-13       1.550219192272e-17      -1.246506828500e-15 
  215       7.707371248184e-10       1.021704460010e-13       7.312381605593e-13       0.000000000000e+00       6.806475717627e-18       6.806288817298e-18       1.867785305875e-22      -6.548468005530e-14      -6.548732198100e-14       2.641925697274e-18      -5.500599236553e-17      -5.500592102733e-17       2.415804519845e-99       5.318054266891e-13      -6.613802348763e-15       1.021546460763e-13       1.579992473653e-17      -1.270447054974e-15 
  216       7.711673247879e-10       1.042798547699e-13       9.388862526902e-13       0.000000000000e+00       6.694315556103e-18       6.694134865762e-18       1.810764652347e-22      -6.495034390220e-14      -6.495291727631e-14       2.573374113839e-18      -7.882562269621e-17      -7.882578735343e-17     -7.464488815524e-100       5.417613473147e-13      -6.737619233498e-15       1.042637286403e-13       1.612612963326e-17      -1.296676676778e-15 
