# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 250, i.e. number of multipoles equal to 249
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:aa                     7:aa_reco                8:aa_reio                9:aT                    10:aT_reco               11:aT_reio               12:aE                    13:aE_reco               14:aE_reio               15:TE_rot                16:TB_rot                17:EE_rot                18:BB_rot                19:EB_rot             
  217       7.715149415077e-10       1.065779555757e-13       1.148444698350e-12       0.000000000000e+00       6.692947927179e-26       6.655401044619e-30       6.692282498785e-26      -7.195168962740e-20      -6.452751526462e-20      -7.424174362782e-21      -1.013961260346e-22      -1.024765940826e-22      5.573854660335e-102       5.413431575507e-13      -1.090425556559e-13       1.024222842005e-13       4.155671375152e-15      -2.063088351549e-14 
  218       7.717782143272e-10       1.090694505825e-13       1.359785579259e-12       0.000000000000e+00       6.484982952891e-26       6.544504696838e-30       6.484328962352e-26      -7.123784686060e-20      -6.398702962282e-20      -7.250817237781e-21      -1.230603276288e-22      -1.259970129279e-22     -1.509176943228e-102       5.520063621747e-13      -1.111904410913e-13       1.048166312143e-13       4.252819368142e-15      -2.111317596506e-14 
  219       7.719545972946e-10       1.117589882896e-13       1.572833143175e-12       0.000000000000e+00       6.284280285879e-26       6.435258909705e-30       6.283637370903e-26      -7.042823779345e-20      -6.344454924519e-20      -6.983688548260e-21      -1.457849280983e-22      -1.493498607464e-22      3.760295480150e-103       5.631327243143e-13      -1.134316201770e-13       1.074012988777e-13       4.357689411870e-15      -2.163380463396e-14 
  220       7.720454277655e-10       1.146515694156e-13       1.787545617415e-12       0.000000000000e+00       6.090763006289e-26       6.327641256450e-30       6.090130452294e-26      -6.962265114040e-20      -6.290026822504e-20      -6.722382915353e-21      -1.710869072374e-22      -1.725305560835e-22     -1.046336881052e-103       5.747326046713e-13      -1.157681798652e-13       1.101810929220e-13       4.470476493597e-15      -2.219373753892e-14 
  221       7.720534651735e-10       1.177514980729e-13       2.003846676226e-12       0.000000000000e+00       5.904220134807e-26       6.221629701782e-30       5.903597488988e-26      -6.891679202907e-20      -6.235435487658e-20      -6.562437152485e-21      -1.974992037257e-22      -1.955338085799e-22      2.429043055855e-104       5.868133247551e-13      -1.182015949250e-13       1.131601496343e-13       4.591348438614e-15      -2.279380785075e-14 
  222       7.719772063071e-10       1.210628956109e-13       2.221613753584e-12       0.000000000000e+00       5.724282724069e-26       6.117205459672e-30       5.723670139316e-26      -6.831366822251e-20      -6.180688563834e-20      -6.506782584166e-21      -2.220297682094e-22      -2.183545233840e-22     -6.996811963654e-105       5.993811906237e-13      -1.207331355833e-13       1.163424296649e-13       4.720465945943e-15      -2.343481336178e-14 
  223       7.718150463761e-10       1.245904098914e-13       2.440749655363e-12       0.000000000000e+00       5.550500880155e-26       6.014350871175e-30       5.549898802554e-26      -6.772640361426e-20      -6.125796396168e-20      -6.468439652582e-21      -2.433604112541e-22      -2.409884875880e-22      1.674736749948e-105       6.124446050132e-13      -1.233644944003e-13       1.197323996470e-13       4.858010244308e-15      -2.411765378433e-14 
  224       7.715677544630e-10       1.283387560376e-13       2.661199218745e-12       0.000000000000e+00       5.382469968992e-26       5.913045969189e-30       5.381878571320e-26      -6.707076567766e-20      -6.070775190251e-20      -6.363013775145e-21      -2.630184619691e-22      -2.634314627894e-22     -4.301637225805e-106       6.260121375081e-13      -1.260973975442e-13       1.233345908525e-13       5.004165185073e-15      -2.484324185084e-14 
  225       7.712369520927e-10       1.323120456083e-13       2.882875002178e-12       0.000000000000e+00       5.219933602217e-26       5.813269869127e-30       5.219352574712e-26      -6.633444752020e-20      -6.015638924137e-20      -6.178058278824e-21      -2.835003887525e-22      -2.856788337977e-22      1.112435840081e-106       6.400901232389e-13      -1.289331210980e-13       1.271529545228e-13       5.159091085509e-15      -2.561237345844e-14 
  226       7.708221035134e-10       1.365142121650e-13       3.105666743899e-12       0.000000000000e+00       5.062811079262e-26       5.715004053477e-30       5.062239883709e-26      -6.557800749627e-20      -5.960398702877e-20      -5.974020467502e-21      -3.058967396571e-22      -3.077265270614e-22     -3.031914752221e-107       6.546856896921e-13      -1.318731007488e-13       1.311912708426e-13       5.322941322447e-15      -2.642581004837e-14 
  227       7.703228550058e-10       1.409495925044e-13       3.329488878986e-12       0.000000000000e+00       4.911140524591e-26       5.618231067585e-30       4.910578728923e-26      -6.487015037069e-20      -5.905067695709e-20      -5.819473413603e-21      -3.295111224051e-22      -3.295708998949e-22      7.602660798728e-108       6.698050349418e-13      -1.349185849724e-13       1.354537075088e-13       5.495884995599e-15      -2.728439111830e-14 
  228       7.697391043536e-10       1.456224834019e-13       3.554251687360e-12       0.000000000000e+00       4.764969834533e-26       5.522931183714e-30       4.764417236214e-26      -6.423600121530e-20      -5.849658664137e-20      -5.739414573930e-21      -3.529918086580e-22      -3.512076342185e-22     -1.714942694190e-108       6.854571637935e-13      -1.380713876035e-13       1.399443937577e-13       5.678089644177e-15      -2.818894841877e-14 
  229       7.690712673836e-10       1.505365722026e-13       3.779863252294e-12       0.000000000000e+00       4.624248159262e-26       5.429083449518e-30       4.623704754416e-26      -6.365112305086e-20      -5.794181226571e-20      -5.709310785154e-21      -3.752650666664e-22      -3.726322249196e-22      3.998035377350e-109       7.016472139508e-13      -1.413325435278e-13       1.446668731580e-13       5.869699044579e-15      -2.914019572957e-14 
  230       7.683195099351e-10       1.556956429185e-13       4.006233178554e-12       0.000000000000e+00       4.488766225292e-26       5.336669250791e-30       4.488232132513e-26      -6.307417939955e-20      -5.738645926253e-20      -5.687720137021e-21      -3.958122205116e-22      -3.938414801847e-22     -9.346765395087e-110       7.183804115107e-13      -1.447031054362e-13       1.496247821761e-13       6.070860742427e-15      -3.013886554280e-14 
  231       7.674845640860e-10       1.611039898119e-13       4.233273877770e-12       0.000000000000e+00       4.358169561039e-26       5.245672504144e-30       4.357644880217e-26      -6.246425116600e-20      -5.683066811930e-20      -5.633583046703e-21      -4.149353253762e-22      -4.148329600254e-22      3.053372090997e-110       7.356647704227e-13      -1.481846875757e-13       1.548222476330e-13       6.281742178934e-15      -3.118578912251e-14 
  232       7.665665084578e-10       1.667654076254e-13       4.460891725415e-12       0.000000000000e+00       4.232033375464e-26       5.156077004994e-30       4.231518022886e-26      -6.179873196179e-20      -5.627457611928e-20      -5.524155842506e-21      -4.337649114669e-22      -4.356030627903e-22     -7.019243459795e-111       7.535063507050e-13      -1.517785106134e-13       1.602629163073e-13       6.502491318127e-15      -3.228170103799e-14 
  233       7.655657887901e-10       1.726828816858e-13       4.688973002069e-12       0.000000000000e+00       4.109960715911e-26       5.067865112044e-30       4.109454384010e-26      -6.109171392316e-20      -5.571828925112e-20      -5.373424672036e-21      -4.534866260324e-22      -4.561472264214e-22      1.621943575363e-111       7.719094112822e-13      -1.554854324231e-13       1.659496571223e-13       6.733224563411e-15      -3.342717917542e-14 
  234       7.644824062993e-10       1.788597855904e-13       4.917420361909e-12       0.000000000000e+00       3.991660504631e-26       4.981018277245e-30       3.991162784441e-26      -6.038696008124e-20      -5.516189737482e-20      -5.225062706419e-21      -4.744336103615e-22      -4.764618282870e-22     -2.723874360612e-112       7.908771779493e-13      -1.593061027753e-13       1.718857121328e-13       6.974073457585e-15      -3.462287658072e-14 
  235       7.633170882881e-10       1.853001871066e-13       5.146138148836e-12       0.000000000000e+00       3.876975589831e-26       4.895517831268e-30       3.876486142261e-26      -5.971523762874e-20      -5.460551332047e-20      -5.109724308276e-21      -4.959897060760e-22      -4.965444037834e-22      1.339707487097e-112       8.104186097863e-13      -1.632423262945e-13       1.780749904962e-13       7.225196610405e-15      -3.586958067403e-14 
  236       7.620704450383e-10       1.920075301637e-13       5.375048530242e-12       0.000000000000e+00       3.765857374753e-26       4.811345849898e-30       3.765376046316e-26      -5.907476026807e-20      -5.404926875214e-20      -5.025491515938e-21      -5.171310384577e-22      -5.163922755105e-22     -2.202556122930e-113       8.305390694717e-13      -1.672951831829e-13       1.845208018567e-13       7.486728307042e-15      -3.716795811581e-14 
  237       7.607431573070e-10       1.989845142598e-13       5.604055944108e-12       0.000000000000e+00       3.658307399641e-26       4.728485693790e-30       3.657834227194e-26      -5.844331601976e-20      -5.349327124127e-20      -4.950044778489e-21      -5.370627595589e-22      -5.360023643138e-22      7.845620495143e-114       8.512405688629e-13      -1.714650786882e-13       1.912257404539e-13       7.758773805909e-15      -3.851853146278e-14 
  238       7.593345531406e-10       2.062342409466e-13       5.833040121572e-12       0.000000000000e+00       3.554314396209e-26       4.646921163935e-30       3.553849470248e-26      -5.779839335199e-20      -5.293759529518e-20      -4.860798056808e-21      -5.557873647673e-22      -5.553720033339e-22     -1.353540957552e-114       8.725277460924e-13      -1.757529470679e-13       1.981927869043e-13       8.041454042242e-15      -3.992190109946e-14 
  239       7.578447532646e-10       2.137600573357e-13       6.061901229410e-12       0.000000000000e+00       3.453810821384e-26       4.566635291708e-30       3.453354093010e-26      -5.713384188182e-20      -5.238233922855e-20      -4.751502653273e-21      -5.742232823760e-22      -5.744987380748e-22      5.917183292299e-115       8.944061340498e-13      -1.801599028098e-13       2.054251578096e-13       8.334899526103e-15      -4.137871494472e-14 
  240       7.562748761830e-10       2.215646053284e-13       6.290566520891e-12       0.000000000000e+00       3.356662378535e-26       4.487610764519e-30       3.356213607266e-26      -5.647254163613e-20      -5.182764446929e-20      -4.644897166835e-21      -5.933541733636e-22      -5.933797594117e-22     -1.548135084988e-115       9.168785785269e-13      -1.846865191407e-13       2.129253920583e-13       8.639213270106e-15      -4.288948440600e-14 
  241       7.546264656651e-10       2.296503192138e-13       6.518940977863e-12       0.000000000000e+00       3.262689899695e-26       4.409831162744e-30       3.262248814538e-26      -5.584594280433e-20      -5.127362703348e-20      -4.572315770854e-21      -6.130643257031e-22      -6.120124416279e-22      2.907721792475e-116       9.399485078850e-13      -1.893334866343e-13       2.206958290222e-13       8.954490191679e-15      -4.445468070207e-14 
  242       7.529001480675e-10       2.380201886938e-13       6.746898887709e-12       0.000000000000e+00       3.171708842212e-26       4.333280732626e-30       3.171275329892e-26      -5.526255840550e-20      -5.072034594978e-20      -4.542212455716e-21      -6.321138658828e-22      -6.303947788037e-22     -1.154444711352e-116       9.636189780333e-13      -1.941014208412e-13       2.287393418290e-13       9.280846864817e-15      -4.607488256603e-14 
  243       7.510951006436e-10       2.466769730826e-13       6.974330722551e-12       0.000000000000e+00       3.083566191193e-26       4.257943240686e-30       3.083140285966e-26      -5.468486038155e-20      -5.016786852806e-20      -4.516991853482e-21      -6.495603691657e-22      -6.485245732968e-22      3.073067843894e-117       9.878957427279e-13      -1.989914807384e-13       2.370585822023e-13       9.618390880287e-15      -4.775062413360e-14 
  244       7.492118760564e-10       2.556223913240e-13       7.201162198348e-12       0.000000000000e+00       2.998160240730e-26       4.183802123601e-30       2.997741933379e-26      -5.407191468629e-20      -4.961631676057e-20      -4.455597925716e-21      -6.658815926075e-22      -6.663990682453e-22     -8.497402899860e-118       1.012778907886e-12      -2.040036876608e-13       2.456552020611e-13       9.967189262875e-15      -4.948223815020e-14 
  245       7.472529696292e-10       2.648582810279e-13       7.427295371013e-12       0.000000000000e+00       2.915438415135e-26       4.110841640998e-30       2.915027514210e-26      -5.341836850397e-20      -4.906581491197e-20      -4.352553591999e-21      -6.824727629712e-22      -6.840160647088e-22      2.653580401429e-118       1.038269063713e-12      -2.091381604932e-13       2.545309673635e-13       1.032731366439e-14      -5.127008033213e-14 
  246       7.452188342664e-10       2.743874255216e-13       7.652610507192e-12       0.000000000000e+00       2.835377936593e-26       4.039046993996e-30       2.834974146177e-26      -5.275590652882e-20      -4.851645382321e-20      -4.239452705616e-21      -7.000957936917e-22      -7.013744527333e-22     -4.398555310709e-119       1.064370824089e-12      -2.143958286077e-13       2.636885529097e-13       1.069887261191e-14      -5.311468946345e-14 
  247       7.431088709135e-10       2.842122383029e-13       7.877017127973e-12       0.000000000000e+00       2.757959113762e-26       3.968403268920e-30       2.757562230840e-26      -5.212040591945e-20      -4.796831818164e-20      -4.152087737805e-21      -7.181356881377e-22      -7.184729756740e-22      1.274787143186e-119       1.091087512363e-12      -2.197773614256e-13       2.731302780907e-13       1.108196021216e-14      -5.501653273824e-14 
  248       7.409235882891e-10       2.943338118827e-13       8.100428311665e-12       0.000000000000e+00       2.683140570958e-26       3.898894755004e-30       2.682750566080e-26      -5.151801744414e-20      -4.742149329823e-20      -4.096524145916e-21      -7.354549309802e-22      -7.353093423482e-22     -3.803294981685e-120       1.118418328012e-12      -2.252825976976e-13       2.828571928185e-13       1.147661906417e-14      -5.697582163987e-14 
  249       7.386643710288e-10       3.047532132312e-13       8.322719477578e-12       0.000000000000e+00       2.610845937903e-26       3.830505265985e-30       2.610462834903e-26      -5.092171485075e-20      -4.687604307835e-20      -4.045671772403e-21      -7.517246294240e-22      -7.518811765832e-22      1.166392209577e-120       1.146363518659e-12      -2.309115873022e-13       2.928703224601e-13       1.188289077108e-14      -5.899276270767e-14 
  250       7.363315898425e-10       3.154724642951e-13       8.543778869696e-12       0.000000000000e+00       2.540964158950e-26       3.763218941837e-30       2.540587875252e-26      -5.030311666166e-20      -4.633204325137e-20      -3.971073410294e-21      -7.676473459907e-22      -7.681870983923e-22     -4.873953043254e-121       1.174924479167e-12      -2.366646112065e-13       3.031716101228e-13       1.230085417231e-14      -6.106774734102e-14 
